ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,IDADE,COMPUTADOR,MORA_MÃE,MORA_PAI,REUNIÕES_ESCOLARES,USO_TEMPO_TELAS,AFAZERES_DOM,BIBLIOTECA
2017,3,35,3550100,2,3,1,270.799703,312.603695,B,C,C,A,A,A,B,D,B,C
2017,3,33,3304557,1,3,1,257.836015,203.758473,A,F,C,A,A,A,B,D,E,C
2017,2,29,2908705,2,3,2,225.95018,217.466849,B,C,F,A,A,A,A,A,C,C
2017,2,26,2605004,2,3,1,190.574456,197.93494,A,A,C,B,A,A,C,A,A,A
2017,4,41,4122206,2,3,1,207.792014,258.776868,A,A,C,B,A,A,A,A,C,B
2017,3,31,3138906,2,3,1,207.0374,213.812441,B,C,D,A,A,B,C,A,E,B
2017,4,43,4300604,2,3,1,254.382597,243.728027,B,C,D,A,A,B,A,A,C,C
2017,2,26,2601201,2,2,1,231.931391,235.004241,B,B,C,A,A,A,B,A,B,A
2017,3,31,3145109,2,3,1,195.622771,197.562138,B,A,D,B,A, , , ,B,B
2017,4,43,4302105,2,2,1,232.920096,284.356551,A,A,D,A,C,A,B,D,B,B
2017,5,50,5002951,2,3,1,219.540838,248.126753,B,A,C,B,A,A,A,A,A,C
2017,3,32,3201308,2,2,1,203.501012,213.374189,B,C,C,A,A,A,C,A,B,B
2017,3,31,3161205,2,3,1,194.52129,182.050787,A,B,C,B,A,A,A,A,B,B
2017,3,31,3169604,2,2,1,157.915992,186.175809,B, ,C,A,A,B,C,D,D,A
2017,4,42,4209102,2,3,1,205.472418,226.89745,A,D,D,A,A,A,B,A,A,B
2017,3,35,3554003,2,3,1,213.350603,229.451897,B,A,C,B,A,A,A,B,A,C
2017,4,41,4119905,2,3,1,163.163966,158.05677,A,A,C, ,C,B, ,D,D,A
2017,4,42,4203204,2,3,1,207.272318,259.120047,A,A,D,A,A,A,A,A,A,B
2017,4,42,4204608,2,3,1,265.575365,232.418941,A,A,D,C,A,A,A,C,B,B
2017,2,26,2601201,2,3,1,278.492224,297.698665,A,C,G,A,C,C,A,C,E,B
2017,5,53,5300108,1,2,1,239.966042,224.691156,A,A,C,B,A,A,A,D,C,C
2017,3,31,3152006,2,2,1,297.216089,290.658188,B,A,D,B,A,B,A,D,B,C
2017,4,41,4122008,2,3,1,216.831733,262.360293,B,A,C,B,A,A,A,A,A,A
2017,4,42,4216602,2,3,1,258.484904,275.368394,B,F,C,A,A,A,C,B,E,A
2017,3,32,3205010,2,3,1,201.140647,221.182347,A,C,E,A,A,A,A,C,B,A
2017,2,24,2401800,2,3,1,253.664731,253.629185,A,C,C,B,A,A,A,B,A,B
2017,1,15,1502707,2,2,1,284.478173,251.883556,B,C,C,A,A,A,A,A,D,C
2017,4,41,4104105,2,3,1,257.914412,179.800618,B,C,D,A,A,A,B,D,B,A
2017,3,35,3522406,2,3,1,243.111156,223.701526,A,A,D,B,A,B,C,A,E,B
2017,1,15,1508407,2,3,2,122.512832,147.305042,A,B,G,B,C,C,C,C,E,C
2017,3,35,3539905,2,2,1,148.442413,182.258986,B,C,D,A,A,A,A,B,D,B
2017,3,31,3115201,2,3,1,226.757518,256.183297,B,A,D,C,A,A,C,C,A,B
2017,5,51,5103403,1,3,1,230.186364,213.038556,B,C,C,B,A,A,A,D,D,A
2017,2,21,2109601,2,3,1,128.686209,141.226975,B,C,D,A,A,B,C,B,D,B
2017,3,35,3516200,2,2,1,221.361344,221.933764,A,C,C,B,A,C,C,B,A,B
2017,3,35,3549904,2,2,1,205.124834,186.655365,B,B,D,B,A,C,A,D,B,A
2017,3,33,3304557,1,1,1,207.87818,224.056778,A,C,D,B,A,B,B,C,A,B
2017,3,33,3304557,1,3,1,239.007031,251.340953,A,C,C, ,A,A,A,A,B,B
2017,2,21,2111300,1,3,1,165.804425,181.971141,A,B,D,A,A,A,B,B,C,C
2017,3,35,3508603,2,3,1,175.08639,197.875805,B,A,D,A,A,A,B,D,A,B
2017,3,33,3304524,2,3,1,267.783507,258.911793,A,A,C,B,A,A,A,C,E,B
2017,3,35,3550308,1,2,1,240.792938,282.497125,A,C,C,A,A,B,A,D,A,B
2017,3,35,3501608,2,3,1,255.709301,259.028104,B,A,C,B,A,A,A,A,E,A
2017,3,33,3304557,1,3,1,227.095406,267.035183,A, ,D,B,A,A,A,A,E,C
2017,2,22,2205706,2,3,2,126.722626,151.262442,B,A,E,A, ,A,C,A,A,C
2017,3,35,3504206,2,3,1,256.748306,287.628935,A,D,C,A,A,C,B,D,E,B
2017,5,53,5300108,1,2,1,203.224058,208.807227,B,A,C,C,A,A,A,D,D,C
2017,1,12,1200401,1,2,1,226.888971,253.810891,B,A,D,A,A,B,A,D,A,B
2017,3,31,3169406,2,3,2,318.224896,349.426343,B,A,D,B,A,A,B,D,B,B
2017,3,35,3509502,2,3,1,179.866841,227.278747,A,C,C,B,A,B,B,E,A,B
2017,3,35,3521408,2,3,1,251.899539,289.753235,B,A,D,D,A,A,A,B,A,B
2017,3,35,3543402,2,2,1,279.25984,283.126808,B,B,E,B,A,B,B,C,A,B
2017,3,33,3301702,2,3,1,307.974776,250.02698,A,A,C,C,A,B,C,A,B,A
2017,1,15,1505437,2,3,1,218.72402399999999,192.345092,A,A,C, , ,A,C,D,C,C
2017,3,35,3534708,2,3,1,156.354261,227.643724,B,C,C,A,A,B,A,B,A,B
2017,2,23,2307650,2,3,1,248.983558,307.775157,A,F,D,C,A,A,A,B,D,B
2017,4,41,4108304,2,3,1,238.773876,236.908436,B,A,D,C,A,C,A,D,B,B
2017,2,23,2304400,1,3,1,286.444565,275.693073,A,B,F,B, ,A,B,D,B,C
2017,4,42,4211207,2,3,1,298.790988,257.400017,B,C,C,A,A,A,A,D,A,B
2017,4,42,4216602,2,3,1,288.139017,237.56981,B,A,D,B,A,A,B,D,A,A
2017,2,26,2611606,1,3,1,244.071819,230.823103,B,A,C,B,A,A,B,B,E,C
2017,5,50,5003702,2,2,1,228.89773,237.267433,B,C,C,B,A,A,A,E,C,C
2017,3,35,3552205,2,3,1,285.784051,306.568721,A,C,D,B,A,B,B,D,A,C
2017,4,42,4208906,2,3,1,209.419472,242.429033,B,A,D,B,A,A,B,B,B,A
2017,2,29,2933307,2,3,1,163.258341,180.791086,A,C,D,A,A,A,A,B,A,A
2017,1,17,1721000,1,2,1,244.845771,203.4182,B,C,D,A,A,A,A,A,B,A
2017,2,23,2304350,2,3,1,300.809388,310.446419,A,C,D,B,A,A,A,D,A,C
2017,3,35,3518800,2,2,1,153.611989,185.943185,B,C,E,B,A,C,C,A,A,C
2017,2,28,2803203,2,3,2,190.948485,175.623952,A,A,D,A,A,A,B,A,C,C
2017,4,41,4106902,1,3,1,207.000322,261.649455,A,A,C,B,A,A,B,D,E,B
2017,3,35,3518602,2,3,1,196.301136,169.627767,A,C,D,A,A,A,A,D,E,A
2017,2,29,2915601,2,3,1,281.88311,218.363194,B,C,D,A,A,B,A,B,A,A
2017,3,35,3542602,2,3,1,229.002848,278.319062,B,C,D,B,A,A,A,B,B,B
2017,3,35,3550308,1,2,1,235.409214,260.638027,A,C,E,C,A,B,A,D,B,C
2017,2,29,2905701,2,3,1,234.129891,232.791854,A,C,D,B,A,C,C,B,C,B
2017,5,52,5221858,2,3,1,215.464866,228.203374,B,A,C,C,A,B,A,D,E,A
2017,3,31,3170206,2,2,1,228.564911,325.018276,A,C,C,B,A,A,A,D,B,B
2017,2,21,2112704,2,3,1,180.744368,203.392099,B,A,C,A,A,B,A,C,D,C
2017,3,31,3158003,2,3,1,239.456593,236.317095,A,C,C,A,A,A,B,D,A,B
2017,2,22,2203503,2,3,1,142.287603,189.709489,A, ,G,B,A,A,A,D,E,A
2017,3,31,3134202,2,2,1,232.08433,211.51236,A,A,D,C,A,B,C,D,A,C
2017,2,26,2612208,2,3,2,102.691452,162.994074,A,B,F,B,A,A,A,D,E,C
2017,4,43,4322533,2,3,2,169.092122,171.137307,A,F,D,B,A,A,A,C,B,A
2017,2,26,2613909,2,3,1,206.279425,213.037997,A, ,E,A,B,B,B,D,E,A
2017,3,35,3518800,2,2,1,253.056776,279.089202,A,A,C,D,B,A,A,B,E,C
2017,2,24,2413201,2,3,1,140.455859,193.672535,A,B,D,A,A,B,A,B,B,A
2017,4,41,4119202,2,3,1,221.257327,196.441888,A,A,E,A,A,A,B,D,A,A
2017,3,35,3552551,2,3,1,297.216089,279.914956,A,C,C,C,A,A,A,D,E,B
2017,4,41,4121505,2,3,1,262.727479,259.371395,B,C,C,A,A,A,A,A,B,B
2017,3,32,3205309,1,3,1,205.193755,185.346981,A,C,D,B,A,A,A,B,B,B
2017,3,33,3301009,2,3,1,206.779673,238.539318,A,B,D,A,A,B,B,B,B,A
2017,3,31,3154309,2,3,1,328.299158,224.467475,B,F,D,A,A,A,A,A,A,B
2017,4,43,4307807,2,3,1,283.293666,303.723131,A,A,D,B,A,A,B,B,D,C
2017,3,35,3550308,1,3,1,196.699461,191.848712,B,C,D,B,A,A, ,B,A,A
2017,5,52,5220264,2,3,1,173.392269,182.234561,A,C,G,A,B,A,B,E,C,B
2017,3,35,3506003,2,2,1,238.370152,253.98371,B,A,D,A,A,C,C,B,A,B
2017,2,27,2704708,2,3,1,253.31026,230.578574,A,C,D,A,A,A,B,B,D,B
2017,4,43,4312401,2,2,1,141.384953,151.737304,A,A,C,A,A,B,A,A,A,A
2017,3,33,3304557,1,3,1,171.538212,230.082194,A,C,C,B,A,A,A,B,B,A
2017,2,24,2408102,1,2,1,135.317742,167.202487,A,B,D,B,A,A,B,A,B,C
2017,2,24,2414803,2,3,2,156.995107,180.350487,B,C,D,A,A,A,A,A,E,A
2017,4,43,4300109,2,3,1,276.779372,248.392577,A,A,D,B,A,A,A,E,A,C
2017,2,21,2110856,2,3,1,184.308413,193.061352,A,C,C,A,A,A,A,A,C,C
2017,3,31,3121308,2,3,1,209.990073,235.239715,B,C,D,A,A,B,B,D,E,B
2017,2,29,2914109,2,3,1,229.794705,231.080376,A,C,D,B,A,A,A,D,B,B
2017,3,35,3550308,1,2,1,190.034211,213.289009,A,C,C,B,A,A,A,D,B,B
2017,2,25,2509156,2,3,1,118.054567,116.578179,A,A,C,B,A,A,A,D,A,B
2017,3,32,3201308,2,2,1,178.276957,174.739344,B,C,D,A,A,A,A,A,A,B
2017,3,35,3518800,2,3,1,225.89729,277.635163,A,A,C,A,A,A,A,D,A,C
2017,5,51,5106158,2,2,1,272.945755,247.293175,B,A,C,B,A,B,A,E,A,A
2017,2,25,2510808,2,3,1,224.827873,201.827561,A,A,C, ,C,B,A,A,A,C
2017,2,23,2313500,2,3,2,171.443947,241.217902,A,C,E,A,A,A,A,D,A,B
2017,2,25,2507507,1,2,1,212.737194,232.665594,A,C,C,A,A,B,B,B, ,C
2017,2,23,2300804,2,3,1,264.134178,309.19186,A,C,D,A,A,A,A,B,E,B
2017,3,31,3127701,2,2,1,166.50042,144.952646,A,C,C,A,A,A,B, ,E,B
2017,5,51,5108402,2,3,1,153.056317,130.860178,A,B,E,A,A,B,B,D,B,B
2017,3,35,3535507,2,3,1,211.212595,203.047467,B,F,C,A,A,C,A,C,B,B
2017,2,23,2312007,2,3,1,257.065148,235.488883,B,A,D,A,A,A,A,B,B,B
2017,1,13,1302603,1,2,1,221.517809,224.353399,B,C,D,A,A,B,A,B,D,B
2017,2,29,2911808,2,3,1,171.281422,165.329423,A,D,E,A,A,B,A,A,C,C
2017,3,35,3522505,2,3,1,216.437925,175.103818,A,A,C,A,A,A,B,C,D,C
2017,3,33,3304128,2,3,1,212.89107,193.917231,B,B,C,B,A,A,A,C,B,B
2017,3,33,3306305,2,3,1,285.902722,250.239315,B,B,C,C,A,B,B,B,A,B
2017,5,50,5002704,1,3,1,256.386343,237.321536,B,C,F,A,B,A,A,B,A,C
2017,2,28,2802908,2,3,1,118.933361,134.874253,A,A,E,A,A,C,B,A,A,C
2017,3,35,3550308,1,3,1,247.396759,228.536548,B,C,D,A,A,A,B,B,E,A
2017,1,16,1600709,2,2,1,152.345172,216.454024,A,C,G,A,A,A,B,A,B,A
2017,1,15,1501709,2,3,2,237.002735,220.825084,A,C,D,A,A,A,C,C,A,C
2017,2,28,2803500,2,3,2,192.251774,173.006626,A,C,C,A,A,C,B,B,A,B
2017,3,33,3302700,2,3,1,245.892269,232.869601,B,A,D,A,A,A,A,A,B,B
2017,3,33,3305208,2,3,1,247.576418,227.616001,B,F,D,B,A,B,B,A,A,C
2017,2,22,2211001,1,3,1,299.808618,333.853232,B,C,D,A,A,A,C,D,D,C
2017,4,42,4218251,2,3,1,245.607106,246.84626,A,A,D,B,A,A,B,D, ,B
2017,1,13,1300102,2,2,1,226.887704,241.530452,B,A,D,A,A,A,A,D,D,C
2017,2,24,2408003,2,2,1,206.361129,188.236615,B,A,C,B,A,A,A,C,A,B
2017,3,35,3518800,2,2,1,194.022034,215.777224,B,A,C,B,A,B,B,B,A,B
2017,4,41,4106902,1,3,1,228.504914,190.687996,A,A,C,A,A,A,C,A,E,C
2017,3,33,3306008,2,3,1,216.409552,248.381007,A,A,D,C,A,A,B,D,B,C
2017,1,17,1708205,2,3,1,193.620348,181.420378,B,F,D,A,A,A,B,E,A,A
2017,2,23,2304202,2,3,2,262.530961,228.954846,A,C,C,A,A,A,A,D,E,B
2017,3,32,3204906,2,2,1,259.943005,295.771721,B,C,D,C,C,A,A,B,A,B
2017,3,35,3515301,2,3,1,258.820368,226.828758,B,C,D,B,A,A,A,D,C,B
2017,4,42,4215802,2,3,1,152.040781,230.71892,A,A,E,B,A,A,A,D,D,A
2017,3,33,3300100,2,3,1,157.873736,187.238042,B,C,C,A,A,A,B,D,E,C
2017,3,35,3550308,1,3,1,149.97197,233.454793,B,A,C,A,A,A,C,D,B,A
2017,3,31,3129806,2,2,1,170.227926,191.855699,B,C,D,B,B,B,A,A,D,A
2017,1,17,1718907,2,2,1,191.363338,282.103755,A,C,D,C,A,A,A,D,A,A
2017,3,31,3113404,2,2,1,260.756018,268.391578,A,C,C,B,A,A,A,C, ,B
2017,1,13,1301852,2,3,2,193.092388,228.804105,A,C,E,A,B,A,A,A,D,A
2017,3,35,3550308,1,2,1,218.560672,231.191993,A,B,D,B,A,A,A,D,B,C
2017,1,15,1502400,2,3,1,213.753446,171.683655,A,C,C,A,A,A,C,A,A,A
2017,1,15,1506807,2,3,1,148.736997,182.204715,A,F,C,A,A,A,A,C,D,C
2017,5,51,5106752,2,2,1,201.091724,295.777757,A, ,D,A,C,C,B,C,A,C
2017,4,42,4208203,2,3,1,200.843528,277.873321,A,C,C,C,A,A,C,C,C,C
2017,3,31,3106200,1,2,1,277.407656,249.078655,B,A,C,B,A,B, ,D,C,A
2017,3,33,3305208,2,3,1,173.410064,202.951779,B, ,C,B,A,A,A,C,B,B
2017,1,13,1302603,1,3,1,183.204342,155.11225,B,C,D,B,A,A,A,C,B,C
2017,5,51,5103403,1,2,1,184.455071,196.087139,A,C,C,A,A,A,B,A,E,B
2017,2,21,2101608,2,3,1,199.685631,204.804274,B,D,D,A,A,A,C, ,D,C
2017,2,22,6306194,2,3,2,123.477131,142.652397,A,C,C,A,A,A, ,A,A,C
2017,3,35,3507100,2,3,1,213.98919,235.449702,A,B,C,B,A,A,B,D,E,A
2017,3,35,3526704,2,3,1,159.886737,190.342917,A,A,D,B,A,B,C,D,E,C
2017,4,43,4300604,2,3,1,204.792345,216.039079,B,C,D,B,A,B,A,D,A,C
2017,4,43,4310108,2,3,1,237.247515,264.361574,B,C,C,B,A,A,A,A,A,C
2017,3,33,3304557,1,3,1,215.14246,222.749959,A,D,C,A,A,B,A,A,B,B
2017,3,35,3527009,2,3,1,206.594394,186.067713,B,C,C,A,A,B,B,A,A,C
2017,2,23,2311405,2,3,2,257.506005,325.746944,B,D,D,A,A,A,A,A,E,B
2017,3,33,3302502,2,3,1,156.795063,192.109506,A,B,D,A,A,C,A,D,B,B
2017,1,15,1503606,2,3,2,250.100631,288.441945,A,F,C,A,A,B,C,D, ,B
2017,3,31,3160405,2,3,1,249.697348,279.232566,B,A,D,C,A,A,A,D,A,B
2017,4,43,4321436,2,3,2,224.440071,209.107648,B,A,C,B,A,C,A,E,A,C
2017,3,33,3303609,2,3,1,219.522327,218.268624,B,A,D,A,A,B,A,D,B,B
2017,3,33,3304557,1,3,1,282.845261,287.472381,A,C,G,B,A,B,C,D,A,C
2017,2,26,2606903,2,3,1,186.851743,174.570382,B,C,C,A,A,A,A,D,A,B
2017,2,23,2307650,2,3,1,163.912409,210.222477,A,D,C,A,A,A, , ,B,A
2017,2,29,2925303,2,3,2,146.06563,214.03724,B,C,D,A,C,B,C,E,B,A
2017,2,29,2910800,2,3,1,147.419274,184.219242,A,B,E,A,A,B,C,A,D,A
2017,3,33,3306305,2,3,1,208.73141,253.479114,B,A,D,B,A,B,A,B,A,B
2017,2,26,2604106,2,3,2,175.504548,186.052678,B,A,D,A,A,B,C,A,B,B
2017,4,42,4205506,2,3,1,164.499153,188.389089,A,C,D,A,A,A,A,D,C,A
2017,4,43,4305108,2,2,1,321.640024,320.920027,A,A,D,B,A,A,A,E,A,C
2017,1,13,1302603,1,3,1,145.175322,160.531123,A,C,C,A,A,B,C,C,C,C
2017,1,13,1304302,2,3,1,176.004025,142.107838,B,C,C,A,A,A,C,B,C,A
2017,4,42,4202404,2,3,1,204.012884,254.891346,B,C,D,C,B,A,A,B,C,A
2017,1,15,1504208,2,3,1,126.688523,152.815355,A,F,D,A,A,A,C,C,B,B
2017,3,31,6307837,2,2,2,279.730337,255.342453,B,C,D,A,A,A,A,D,A,A
2017,2,26,2602001,2,3,1,223.085931,201.592645,B,C,D,A,A,A,A,A,B,A
2017,4,41,4107652,2,3,1,156.520312,239.656941,A,C,C,B,A,A,B,C,A,C
2017,3,35,3550308,1,2,1,224.375612,199.290384,B,A,D,B, ,B,B,D,E,C
2017,3,35,3518800,2,3,1,221.104884,268.397279,A,C,D,B,A,A,A,C,A,B
2017,3,31,3136652,2,3,1,241.255943,333.161173,B,A,C,A,A,A,A,B,B,C
2017,2,26,2604304,2,3,1,141.625821,132.868892,B,C, ,A,A,B, ,A,A,A
2017,2,26,2602605,2,3,1,200.908428,199.266518,B,C,C,A,A,C,A,A,A,C
2017,3,33,3301504,2,3,1,245.167737,202.313712,A,C,D,A,A,A,A,D,A,C
2017,2,26,2605400,2,3,1,247.921413,273.188649,B,C,D,A,A,A,A,B,A,B
2017,3,35,3530607,2,3,1,180.674565,262.22576,B,C,C,B,A,A,A,B,E,B
2017,3,31,3135100,2,2,1,176.763101,195.64151,B,F,C,A,A,B, ,A,E,A
2017,2,26,2603900,2,3,1,224.040534,223.944267,B,E,B,C,A,B,A,A,C,A
2017,3,35,3506102,2,3,1,265.956721,314.833967,B,C,D,B,A,A,A,D,A,B
2017,3,35,3550308,1,3,1,226.418253,216.859579,B,C,D,B,A,A,A,A,A,B
2017,3,35,3550308,1,2,1,172.875052,162.741217,A,E,C,C,A,B, ,C,C,A
2017,3,33,3301702,2,3,1,206.826723,168.541779,B,B,C,B,A,B,B,D,B,B
2017,3,35,3545209,2,3,1,237.093143,287.679685,A,F,D,B,A,A,B,B,E,A
2017,5,53,5300108,1,2,1,152.283082,145.613069,A,C,D,B,A,B,A,B,E,C
2017,2,22,2205904,2,3,1,115.016664,167.28096,A,B,C,B,A,A,B,E,D,A
2017,2,26,2608107,2,3,2,130.12365,165.647115,A,C,C,A,A,A,B,C,A,B
2017,3,35,3550308,1,2,1,224.207852,205.852703,B, ,D,A,A,B,A,C,B,B
2017,3,31,3164704,2,3,2,252.816293,269.950248,A,C,C,B,C,C,A,D,C,B
2017,3,31,3106705,2,3,1,194.506029,221.41676,A,F,C,B,A,A,B,C,B,A
2017,5,53,5300108,1,2,2,164.009924,162.905317,B,A,D,A,A,A,C,E,A,A
2017,3,35,3515004,2,3,1,222.891066,260.372371,A,C,D,A,A,A,A,B,A,C
2017,3,31,3103405,2,3,1,225.605571,162.310511,A,F,C,B,A,A,B,B,A,B
2017,2,23,2304202,2,3,1,160.127275,235.102723,B,C,D,B,A,B,B,D,A,B
2017,2,21,2111300,1,3,2,176.316404,162.096723,B,C,D,A,A,A,A,B,B,C
2017,3,33,3304557,1,3,1,179.317615,260.629867,A,C,E,B,A,B,B,D,D,B
2017,3,31,3118601,2,3,1,221.747823,165.82463,A,A,E,A, ,B, ,D, ,B
2017,3,35,3501608,2,2,1,249.839048,244.957099,B,A,C,B,A,A,A,B,B,A
2017,2,27,2705408,2,3,1,300.809388,228.56673,B,C,F,A,A,A,A,C,B,A
2017,3,35,3534401,2,3,1,325.517054,351.155205,B,C,D,B,A,A,A,B,B,C
2017,3,35,3551009,2,3,1,194.066604,217.891742,A,A,D,C,A,A,A,C,E,C
2017,1,15,1501725,2,3,1,244.32602,246.869008,A,A,D,B,A,C,A,B,A,C
2017,5,52,5218300,2,3,1,266.11269,232.068831,A,C,C,B,A,B,A,E,D,B
2017,1,11,1100122,2,3,1,300.08122,315.055804,B,E,B,C,A,A,A,B,C,C
2017,2,24,2408003,2,2,1,168.734566,192.499522,B,C,D,A,A,B,B,B,B,B
2017,1,15,1504208,2,3,2,180.867336,174.393594,A,C,C,B,C,C,A, ,D,A
2017,1,15,1504059,2,3,1,137.584999,154.858555,A,C,E,C,A,A,C,B,D,C
2017,3,35,3550308,1,2,1,144.722895,168.452743,A,B,F,A,A,B,C,D,A,C
2017,1,16,1600303,1,3,1,198.756372,196.239837,A,C,D,B,A,A,B,D,A,A
2017,3,33,3302205,2,3,2,226.004171,260.2038,B,B,C,A,A,A,C,A,E,B
2017,3,35,3516200,2,2,1,260.557296,303.472398,A,C,D,C,A,A,A,D,B,A
2017,2,27,2700300,2,3,1,298.869716,267.210574,A,A,D,B,A,B,B,D,E,B
2017,3,35,3522505,2,3,1,172.523171,204.633188,A,A,C,B,A,A,B,B,A,A
2017,1,13,1302603,1,3,1,227.059981,277.927089,B,A,C,B,A,C,A,B,A,B
2017,3,31,3154606,2,2,1,271.505945,231.60526,A,A,E,E,A,B,B,D,D,B
2017,1,15,1505536,2,3,1,181.134098,172.826541,B,C,D,A,B,A,A,E,B,C
2017,2,26,2602704,2,3,1,180.104018,157.52188,A,C,E,A,A,A,A,C,A,B
2017,2,23,2312403,2,3,1,193.584207,196.082947,A,C,D,A,A, ,B, ,E,B
2017,4,42,4207106,2,2,1,198.866503,190.20721,A,C,D,C,A,A,B,B,A,B
2017,4,41,4119608,2,3,1,247.083057,255.582342,B,C,D,A,A,B,A,A,B,A
2017,4,41,4118204,2,3,1,234.009072,174.168516,A,A,E,C,A,C,A,D,E,B
2017,3,35,3556107,2,3,1,246.406235,233.93625,B,A,C,C,A,A,A,A,B,B
2017,3,35,3518701,2,3,1,163.970477,135.889313,A,C,E,B,A,A,A,A,A,B
2017,3,35,3530607,2,3,1,185.963527,182.070741,A,C,D,C,A,A,A,B,A,A
2017,4,43,4315602,2,3,1,252.805329,267.25797,B,A,D,A,A,A,A,B,C,C
2017,3,31,3118700,2,2,1,298.498718,313.330463,B, ,D,B,A,B,A,C,B,B
2017,2,23,2310902,2,3,1,207.470929,207.262531,A,F,H,A,A,B,B,A,A,A
2017,1,16,1600303,1,3,1,147.22507,117.770306,A,A, ,A,A,A,A,E,E,A
2017,2,23,2304400,1,3,1,219.119484,249.08921900000001,A,D,D,A,A,B, , ,E,C
2017,4,42,4203204,2,3,1,145.218515,208.499093,B,F,D,B,B,A,C,D,D,C
2017,1,13,1302504,2,3,1,209.124391,235.020952,A,C,D,A,A,B,A,A,A,A
2017,2,24,2412005,2,3,1,260.486391,216.276734,A,C,C,B,A,C,A,B,E,A
2017,3,31,3101607,2,2,1,126.360938,159.12817,B,D,G,C,C,C,C,E,D,A
2017,3,35,3506359,2,3,1,236.155895,204.073482,B,C,D,A,A,A,A,D,A,C
2017,3,35,3550308,1,3,1,245.033694,285.864973,B,A,D,B,A,B,A,A,B,A
2017,3,35,3531803,2,3,1,316.425988,345.988127,A,D,D,B,A,A,A,D,E,B
2017,3,35,3520905,2,3,1,211.712567,249.177417,A,C,C,B,A,B,A,D,A,A
2017,4,41,4106902,1,3,1,191.716266,187.309864,A,C,C,A,A,A,B,D,E,B
2017,2,27,2700904,2,3,2,146.625654,168.225987,B,C,F,A,A,A,B,A,A,B
2017,1,15,1508407,2,3,1,198.802319,162.832601,B,C,E,A, ,A,C,A,A,B
2017,2,23,2308708,2,3,1,268.158968,271.562406,A,C,D,A,A,A,A,B,A,B
2017,3,31,3124104,2,3,2,233.377812,254.985692,A,B,D,B,A,C,B,D,A,B
2017,3,35,3549904,2,3,1,188.838519,141.844753,B, ,E,A,A,A,A,D,A,A
2017,3,35,3550308,1,3,1,180.252604,218.273152,B,C,D,C,A,B,B,B,B,A
2017,2,26,2612208,2,3,1,257.102887,218.00956300000001,B,C,D,C,A,A,A,D,B,B
2017,3,35,3509007,2,3,1,221.125819,246.283256,B,A,C,A,A,A,A,B,E,B
2017,5,52,5205513,2,3,1,211.117724,275.660264,A,C,E,A,A,B,C,A,A,C
2017,4,43,4321204,2,2,1,246.91651,220.901153,B,A,D,C,A,B,C,A,D,C
2017,2,23,2304400,1,3,1,197.645083,160.548226,A,A,D,B,A,A,A,D,E,C
2017,4,43,4314902,1,2,1,199.657093,220.772433,A,F,E,B,B,A,C,B,A,C
2017,5,52,5219753,2,3,1,111.441931,161.188696,B, ,D,C,C,B,A, ,D,B
2017,3,31,3127701,2,2,1,240.784454,257.843075,B,A,C,A,A,B,B,B,A,B
2017,3,35,3550308,1,2,1,235.717462,220.46659,B,B,D,B,A,A,A,B,B,B
2017,3,35,3552205,2,3,1,321.640024,270.243683,B,C,D,B,A,A,A,D,A,B
2017,3,33,3306305,2,3,1,236.316272,267.883238,B,A,C,B,A,A,A,C,A,A
2017,1,12,1200203,2,2,1,287.154058,286.836214,B,F,C,D,A,A,A,E,D,B
2017,2,23,2312403,2,3,1,170.555071,177.595833,A,C,D,B,A,A,A,B,B,A
2017,3,35,3548708,2,3,1,201.6972,155.856736,B,F,C,A,A,B,B,C,A,C
2017,3,31,3104502,2,2,1,171.901663,233.33524,A,A,C,A,B,B,B,D,E,B
2017,2,24,2403608,2,2,1,159.310515,189.196342,B,C,D,A,A,B,B,E,E,C
2017,5,53,5300108,1,2,1,177.833785,219.795323,A,F,D,B,A,A,C,E,C,C
2017,3,32,3203205,2,3,1,242.994799,300.652798,A,C,D,A,B,A,A,B,D,A
2017,3,31,3172004,2,3,1,192.330888,152.855374,A,C,D,A,A,B,B,D,E,A
2017,2,24,2402204,2,3,1,170.223299,224.629563,B,C,D,B,A,A,A,E,C,A
2017,5,52,5215603,2,3,2,185.48697,178.317235,B,C,C,B,A,A,A,D,B,C
2017,3,31,3128006,2,2,1,197.604645,196.149068,B,C,D,A,A,B,C,D,C,A
2017,3,33,3301702,2,3,1,234.284924,204.520062,A,F,D,B,A,A,C,A,A,C
2017,3,35,3529401,2,2,1,121.815736,132.345237,A,F,E,A,A,B,A,B,A,B
2017,4,43,4309209,2,3,1,202.159984,154.943567,B,B,F,A,A,A,C,A,A,A
2017,1,12,1200401,1,2,1,214.347958,277.099715,A,C,D,B,A,B,B,D,E,B
2017,3,35,3547809,2,2,1,245.948024,260.056579,B,A,C,C,A,A,A,A,E,A
2017,2,29,2925204,2,3,2,197.073379,219.794876,B,C,D,A,A,C, ,D,B,B
2017,3,35,3550308,1,2,1,266.922728,275.592299,A,F,C,A,A,A,A,B,B,B
2017,3,35,3522307,2,3,1,229.386133,238.934701,B,C,C,A,C,B,A,A,A,A
2017,4,43,4321204,2,3,1,259.318852,261.857654,B,A,D,C,A,A,C,A,A,C
